City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
379,clarence town,40,AU,1518555600,83,-32.59,151.78,77.0,6.93
380,mengcheng,44,CN,1518557385,88,33.26,116.57,32.98,3.27
381,vardo,90,US,1518555300,41,39.62,-77.74,41.0,8.05
382,najran,0,SA,1518555600,13,17.54,44.22,68.0,4.72
383,hobyo,100,SO,1518557387,92,5.35,48.53,74.78,10.76
384,ntoum,75,GA,1518555600,94,0.39,9.76,78.8,5.82
385,porosozero,88,RU,1518557388,88,62.72,32.71,23.21,4.94
386,hervey bay,76,AU,1518557388,98,-25.3,152.85,79.42,9.19
387,sergeyevka,88,KZ,1518557388,80,53.88,67.42,6.38,9.08
388,moose factory,90,CA,1518556380,67,51.26,-80.61,21.2,20.8
389,leshukonskoye,80,RU,1518557389,87,64.9,45.76,18.04,4.61
390,bonthe,0,SL,1518557390,79,7.53,-12.5,81.13,5.17
391,chongwe,88,ZM,1518557390,98,-15.33,28.68,67.27,2.59
392,plettenberg bay,80,ZA,1518557390,87,-34.05,23.37,71.23,22.06
393,pisco,0,PE,1518555600,65,-13.71,-76.2,80.6,23.04
394,kuusamo,90,FI,1518556800,92,65.96,29.19,24.8,6.93
395,bafq,36,IR,1518557391,20,31.6,55.4,65.83,14.34
396,aleksandrov gay,8,RU,1518557391,47,50.14,48.57,-7.35,4.5
397,arman,40,RU,1518555600,55,59.7,150.17,8.6,17.9
398,tieli,56,CN,1518557392,63,46.98,128.05,-8.34,2.71
399,bendigo,48,AU,1518557343,74,-36.76,144.28,61.15,14.67
400,nicoya,20,CR,1518555600,48,10.15,-85.45,87.8,28.86
401,aykhal,36,RU,1518557393,65,65.95,111.51,-9.87,8.19
402,muravlenko,68,RU,1518557393,80,63.79,74.5,-4.2,8.52
403,verkhnyaya inta,80,RU,1518557393,83,65.99,60.32,17.68,6.17
404,balkhash,92,KZ,1518557394,90,46.84,74.98,24.74,8.19
405,mitsamiouli,0,KM,1518557394,100,-11.38,43.28,80.09,3.04
406,bonavista,24,CA,1518557395,100,48.65,-53.11,15.38,29.33
407,illapel,0,CL,1518557395,82,-31.63,-71.17,69.83,3.27
408,avera,90,US,1518555300,66,33.19,-82.53,55.4,8.05
409,richards bay,76,ZA,1518557396,89,-28.77,32.06,70.24,3.04
410,porangatu,0,BR,1518557397,72,-13.44,-49.14,84.28,4.61
411,durazno,0,UY,1518555600,26,-33.38,-56.52,82.4,4.38
412,carnarvon,88,ZA,1518557397,80,-30.97,22.13,63.49,3.94
413,mount gambier,32,AU,1518557255,86,-37.83,140.78,57.37,11.32
414,ligayan,68,PH,1518557398,100,4.65,119.47,79.96,15.79
415,daru,88,SL,1518557398,46,7.99,-10.85,87.7,2.93
416,batsfjord,0,NO,1518555000,67,70.63,29.72,24.8,13.87
417,pierre,1,US,1518555180,62,44.37,-100.35,24.8,6.93
418,wagga wagga,0,AU,1518555600,40,-35.12,147.37,68.0,3.36
419,umm kaddadah,0,SD,1518557399,21,13.6,26.69,80.05,13.44
420,gobabis,0,NA,1518555600,73,-22.45,18.97,71.6,10.42
421,muskegon,90,US,1518556560,36,43.23,-86.25,30.2,5.82
422,timmins,75,CA,1518555600,57,48.48,-81.33,19.4,18.34
423,punta cardon,48,VE,1518557400,68,11.61,-70.22,79.6,22.73
424,sao gabriel da cachoeira,40,BR,1518552000,66,-0.13,-67.09,87.8,2.24
425,stanislav,8,UA,1518557401,96,46.58,32.14,22.45,2.37
426,turukhansk,76,RU,1518557401,82,65.8,87.96,-4.74,6.17
427,fallon,1,US,1518555360,67,46.84,-105.12,17.6,10.29
428,kurya,20,RU,1518557403,55,51.6,82.29,-0.96,3.04
429,kieta,44,PG,1518557404,100,-6.22,155.63,76.58,4.38
430,concarneau,0,FR,1518555600,74,47.88,-3.92,37.4,4.7
431,kruisfontein,64,ZA,1518557407,86,-34.0,24.73,67.63,16.02
432,midyat,64,TR,1518555600,87,37.42,41.36,42.8,6.93
433,bure,0,NG,1518557412,31,10.52,10.33,73.79,8.08
434,nassau,0,DE,1518556800,79,51.17,13.51,28.4,2.24
435,mitu,88,IR,1518557413,99,36.2,46.09,32.84,2.71
436,kyakhta,20,RU,1518557413,59,50.35,106.45,-3.34,3.27
437,koppal,12,IN,1518557414,84,15.35,76.15,66.28,7.74
438,kaseda,75,JP,1518555600,100,31.42,130.32,32.0,5.82
439,paralimni,92,GR,1518557415,100,40.99,23.67,45.13,9.42
440,fort madison,1,US,1518556500,64,40.63,-91.32,37.4,4.7
441,namatanai,36,PG,1518557416,100,-3.66,152.44,81.26,13.0
442,makaleng,92,BW,1518557416,98,-20.8,27.27,65.83,17.47
443,mongo,92,CF,1518557417,95,4.83,22.92,73.3,2.04
444,flin flon,75,CA,1518555600,67,54.77,-101.88,17.6,12.75
445,mazamari,76,PE,1518557417,94,-11.33,-74.53,70.73,1.14
446,kununurra,80,AU,1518555600,83,-15.77,128.74,78.8,3.36
447,faya,0,SA,1518555600,48,18.39,42.45,62.6,3.36
448,kaeo,76,NZ,1518557418,99,-35.1,173.78,71.05,4.94
449,barao de melgaco,75,BR,1518555600,94,-16.19,-55.97,73.4,2.24
450,danielskuil,36,ZA,1518557420,79,-28.19,23.54,65.92,2.15
451,barcelos,75,PT,1518555600,93,41.53,-8.62,53.6,11.41
452,sitka,12,US,1518557421,34,37.17,-99.65,58.76,16.35
453,merauke,88,ID,1518557421,100,-8.49,140.4,76.49,4.61
454,kutum,0,SD,1518557421,36,14.2,24.66,67.0,9.31
455,wuchang,56,CN,1518557422,49,44.93,127.16,-9.01,2.93
456,paramirim,0,BR,1518557422,40,-13.44,-42.24,80.23,6.4
457,qiyang,12,CN,1518557423,81,26.59,111.85,43.87,4.27
458,montorio al vomano,75,IT,1518555000,60,42.58,13.64,42.8,5.82
459,husavik,68,CA,1518557424,70,50.56,-96.99,20.92,19.26
460,katsuura,0,JP,1518557424,100,33.93,134.5,25.06,2.71
461,la ronge,90,CA,1518555600,74,55.1,-105.3,28.4,11.41
462,pospelikha,44,RU,1518557425,79,51.99,81.83,4.09,6.4
463,dullewala,56,PK,1518557425,91,31.84,71.44,50.89,3.6
464,angoram,80,PG,1518557425,99,-4.06,144.07,76.54,2.37
465,cartagena,0,ES,1518555600,87,37.63,-1.0,48.2,4.7
466,abilene,75,US,1518555300,62,32.45,-99.73,64.4,8.05
467,souillac,0,FR,1518555600,80,45.6,-0.6,39.2,6.93
468,coquimbo,20,CL,1518555600,68,-29.95,-71.34,68.0,11.41
469,hurricane,90,US,1518555360,62,37.18,-113.29,51.8,4.7
470,vostok,48,RU,1518557427,73,46.45,135.83,-0.82,4.94
471,srednekolymsk,88,RU,1518557428,84,67.46,153.71,-2.44,6.17
472,berdychiv,32,UA,1518557428,70,49.89,28.58,13.13,3.49
473,elizabeth city,90,US,1518556500,93,36.3,-76.22,42.8,13.87
474,guerrero negro,32,MX,1518557428,57,27.97,-114.04,69.7,6.4
475,sobolevo,76,RU,1518557429,92,54.43,31.9,15.11,10.2
476,general roca,0,AR,1518555600,15,-39.03,-67.58,93.2,11.41
477,leon,1,US,1518556500,59,40.74,-93.75,42.8,5.82
478,san angelo,90,US,1518555060,59,31.46,-100.44,62.6,14.99
479,matara,64,PE,1518557430,76,-13.74,-72.9,53.81,2.48
480,morondava,0,MG,1518557430,100,-20.3,44.28,74.24,6.51
481,ahar,92,IR,1518557431,100,38.48,47.07,33.43,3.15
482,znamenskoye,76,RU,1518557431,80,57.13,73.82,4.31,9.19
483,manjacaze,8,MZ,1518557431,84,-24.71,33.88,70.46,6.62
484,shakawe,12,BW,1518557432,74,-18.36,21.84,72.04,5.95
485,alamos,0,AR,1518557432,27,-36.9,-62.36,84.14,10.2
486,las vegas,75,US,1518555360,43,36.17,-115.15,57.2,5.82
487,tubuala,40,PA,1518555600,55,9.52,-79.03,87.8,13.87
488,tigre,0,AR,1518555600,21,-34.42,-58.58,78.8,8.05
489,nanganga,0,TZ,1518557434,90,-10.41,39.17,70.6,3.38
490,kastamonu,0,TR,1518557428,91,41.38,33.78,23.17,2.59
491,maldonado,0,UY,1518555600,56,-34.91,-54.96,69.8,11.41
492,nhulunbuy,75,AU,1518553800,83,-12.18,136.78,82.4,11.41
493,siocon,68,PH,1518557435,100,11.03,124.04,80.05,20.49
494,pombia,0,IT,1518555000,58,45.65,8.63,33.8,4.7
495,novobiryusinskiy,88,RU,1518557436,76,56.96,97.71,-0.42,3.94
496,kalmar,90,SE,1518555000,93,56.66,16.36,33.8,4.7
497,kodinar,0,IN,1518557436,58,20.79,70.7,61.01,8.41
498,cedar city,90,US,1518555180,69,37.68,-113.06,39.2,4.16
499,morant bay,20,JM,1518555600,55,17.88,-76.41,86.0,9.17
500,rocha,0,UY,1518557437,40,-34.48,-54.34,74.74,6.17
501,kamaishi,0,JP,1518557437,76,39.28,141.86,30.41,10.2
502,goderich,92,CA,1518557438,80,43.74,-81.71,23.26,10.65
503,manokwari,80,ID,1518557438,100,-0.87,134.08,78.16,8.63
504,oudtshoorn,80,ZA,1518555600,88,-33.59,22.2,66.2,8.05
505,phan thiet,8,VN,1518557438,96,10.93,108.1,72.94,6.96
506,manzhouli,8,CN,1518557439,56,49.6,117.43,-7.17,8.97
507,nanchang,0,CN,1518557439,79,28.68,115.89,35.63,3.49
508,albacete,0,ES,1518552000,64,39.0,-1.86,39.2,8.05
509,greymouth,88,NZ,1518557440,100,-42.45,171.21,62.54,3.27
510,necochea,0,AR,1518557322,33,-38.55,-58.74,83.56,1.7
511,tual,48,ID,1518557440,100,-5.67,132.75,80.23,20.71
512,kasungu,0,MW,1518557440,92,-13.04,33.48,65.83,4.61
513,saint-louis,0,CH,1518555600,63,47.59,7.56,30.2,2.24
514,vestnes,0,NO,1518555000,75,62.63,7.09,41.0,9.17
515,cape canaveral,75,US,1518555960,78,28.41,-80.6,82.4,5.82
516,franklin,1,US,1518555360,62,35.93,-86.87,62.6,8.05
517,invermere,24,CA,1518557443,58,50.51,-116.03,15.11,1.92
518,watertown,1,US,1518556500,73,44.9,-97.12,30.2,18.34
519,vao,88,EE,1518557443,95,59.1,26.19,27.94,6.62
520,erenhot,0,CN,1518557444,55,43.65,111.97,-7.44,7.4
521,la romana,40,DO,1518555600,74,18.43,-68.97,80.6,11.41
522,loiza,40,PR,1518555360,61,18.43,-65.88,80.6,19.46
523,dongkan,0,CN,1518557445,74,34.0,119.83,36.67,10.87
524,vestmannaeyjar,76,IS,1518557445,99,63.44,-20.27,34.73,16.13
525,tukan,8,RU,1518557446,54,53.84,57.45,-5.73,2.59
526,poso,12,ID,1518557446,100,-1.4,120.75,77.8,3.15
527,bilma,0,NE,1518557446,49,18.69,12.92,61.15,3.71
528,yar-sale,76,RU,1518557447,88,66.83,70.83,-0.15,12.33
529,aklavik,5,CA,1518555600,61,68.22,-135.01,-22.01,9.17
530,bima,88,ID,1518557447,100,-8.45,118.73,74.51,2.59
531,silvania,75,CO,1518555600,59,4.4,-74.39,64.4,17.22
532,llanes,92,ES,1518557448,94,43.42,-4.75,35.95,2.26
533,riyadh,24,SA,1518555600,12,24.63,46.72,71.6,4.7
534,maniitsoq,24,GL,1518557448,100,65.42,-52.9,-7.17,15.68
535,fairbanks,90,US,1518555480,86,64.84,-147.72,28.4,17.22
536,betare oya,8,CM,1518557449,78,5.6,14.08,73.12,5.84
537,chincha alta,0,PE,1518555600,65,-13.42,-76.13,80.6,23.04
538,dalvik,75,SE,1518555000,100,57.79,14.13,30.2,4.7
539,poum,92,MK,1518557450,99,41.28,20.71,32.89,1.92
540,labuhan,24,ID,1518557450,92,-2.54,115.51,71.68,1.92
541,abalak,0,NE,1518557450,40,15.46,6.28,66.64,6.29
542,lewisporte,20,CA,1518555600,51,49.25,-55.06,10.4,19.46
543,conde,80,BR,1518557451,86,-11.81,-37.61,79.78,9.19
544,palma di montechiaro,12,IT,1518557451,92,37.19,13.77,47.56,17.69
545,naze,40,NG,1518555600,83,5.43,7.07,80.6,0.13
546,black river,20,JM,1518555600,61,18.03,-77.85,82.4,20.8
547,magaria,0,NE,1518557453,33,13.0,8.91,71.77,9.19
548,iida,0,JP,1518557453,69,35.45,137.9,4.72,1.7
549,grand gaube,40,MU,1518552000,83,-20.01,57.66,80.6,8.86
550,sorong,36,ID,1518557454,100,-0.86,131.25,80.09,9.08
